id,collectible,slug,classId,multiClassIds,spellSchoolId,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,childIds,keywordIds,isZilliaxFunctionalModule,isZilliaxCosmeticModule,copyOfCardId,health,attack,minionTypeId,multiTypeIds,runeCost,armor,parentId,bannedFromSideboard,touristClassId,factionId,deckSizeMod,bundledCardIds,maxSideboardCards,className
41368,1,41368-the-marsh-queen,3.0,[],,5,27,5,A. J. Nazzaro,1,The Marsh Queen,<b>Quest:</b> Play seven 1-Cost minions. <b>Reward:</b> Queen Carnassa.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a3fd65aacb39079a63ad8cfcd23df7addcc9a83aadd15a5e3f7c679d36adcf00.png,,"Question: What's scarier, one giant angry dinosaur or 20 smaller vicious ones? Answer: AHHHHHHH THEY FOUND MEEEEEE",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3be5ba418187628bcfece26188083fae761fff36f6ad8f5f7419e11e2004b24a.png,"[41367, 42013]",[31],False,False,,,,,,,,,,,,,,,hunter
2618,1,2618-the-mistcaller,8.0,[],,4,15,5,Wei Wang,6,The Mistcaller,<b>Battlecry:</b> Give all minions in your hand and deck +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b6c4fa046ea2d51d9b2e3178cb3a6ff0ea840e41eca3c1cfb9da071afbfc517.png,,"Calling the mist doesn't sound all that great. ""Ooooh, it is slightly damp now!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/688cabd7edbcc7e7944b02f27eb963349f97b491add07c4a67244837701056ee.png,,[8],False,False,,4.0,4.0,11.0,,,,,,,,,,,shaman
61208,1,61208-the-nameless-one,6.0,[],,4,1466,5,Arthur Gimaldinov,4,The Nameless One,"<b>Battlecry:</b> Choose a minion. Become a 4/4 copy of it, then <b>Silence</b> it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1aa2feca5fd6ae9c4f460ce4d7a44f0787daad6fbeb61ee7d7696c50e17835ef.png,,"Used to be called "" , the Nameless,"" but everyone got confused.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a887e8c062699cf07de9cc428aefc3f3d95629bcaef86a0b3084ea2c3bb3b96.png,,"[8, 15]",False,False,,4.0,4.0,,,,,,,,,,,,priest
90543,1,90543-the-one-amalgam-band,12.0,[],,4,1809,5,Vladimir Kafanov,7,The One-Amalgam Band,<b>Battlecry:</b> Gain a random <b>Bonus Effect</b> for each minion of a different type you've played this game. <i>( )</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b4b85fda4ddc17e07b97d5de0bcdad915e601170ad94c3216885d002eb5b3df.png,,Why be good with ONE instrument when you can be terrible with ALL of them!!!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4627e2cb212294b65d5f5a93247d55e447553e54915a61e1cff800c44213dc2b.png,,[8],False,False,,6.0,6.0,26.0,,,,,,,,,,,neutral
98285,1,98285-the-primus,1.0,[],,4,1858,5,A. Zemskov & T. Shevtsov,8,The Primus,"<b>Titan</b> After this uses an ability, <b>Discover</b> a card with that Rune.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4aabf8d5d210271194333178ff302c184a6a1e0ae3ed22fe071fefcc8f02a1cd.png,,"As there is a Pantheon of titans, so is there also a Pantheon of Death, comprised of powerful rulers in the Shadowlands.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b5da5360e71ca9e341151f252251ef2b5ff9213118cb15d61f82492524880e91.png,"[98286, 98289, 98287, 98288]","[21, 270]",False,False,,9.0,7.0,,,,,,,,,,,,deathknight
86661,1,86661-the-purator,5.0,[],,4,1776,5,Jaemin Kim,5,The Purator,"<b>Taunt</b> <b>Battlecry:</b> If your deck has no Neutral cards, draw a minion of each minion type.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ec5b81fbb8a78805a513ba440e5c0c3d1712c6bba5a3217331857f9d1775ee1.png,,"With the rise of the undead, the Curator sees it as his duty to take care of them.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9f55e28c31a04bc1d01fb9586d512d14864ad11946e33fc8edc6c9fc3168db9.png,,"[1, 8]",False,False,,6.0,4.0,17.0,,,,,,,,,,,paladin
64970,1,64970-the-rat-king,3.0,[],,4,1578,5,Matt Dixon,5,The Rat King,<b>Rush</b>. <b>Deathrattle:</b> Go <b>Dormant</b>. Revive after 5 friendly minions die.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f7188ca385fba823eda1806cd5b32b23b3e6a830ac375d80873027bede501c6.png,,"""I'm the giant rat that makes all of da rules!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b9bcc59d0d178742366533099214083260565179a0b0d135914f575469cdce5.png,,"[12, 53]",False,False,,5.0,5.0,20.0,,,,,,,,,,,hunter
106232,1,106232-the-replicator-inator,12.0,[],,4,1897,5,Matt Dixon,5,The Replicator-inator,"<b>Miniaturize</b>, <b>Gigantify</b> After you play a minion with the same Attack as this, summon a copy of it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0974b694c2d1028f297f3f9eca4859e30e49538c00cbad78c202cc493b29325.png,,Dr. Boom is the greatest inventor in the Tri-Zone area!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a52f3d76b855876c09adee0f9dd3c1d564bacbe183f64334cf523d43553bb191.png,"[108628, 108629]","[294, 301]",False,False,,5.0,5.0,17.0,,,,,,,,,,,neutral
46305,1,46305-the-runespear,8.0,[],,7,1004,5,Jakub Kasper,8,The Runespear,"After your hero attacks, <b>Discover</b> a spell and cast it with random targets.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d0fb8643a18fc491d98e93837645b459f846e233d4e527c29b7296a6a8718af.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c8c08746234f9087332777d119065189683e5966b6a93b29163dab6c72cf5e1.png,"When asked what the runes do, the tauren smith smiled: ""A little of this, a little of that...""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/430245461b03d55897b2e20a181ce7c1ca0d046ec5927bb024064d82ea296f1f.png,,[21],False,False,,3.0,3.0,,,,,,,,,,,,shaman
106377,1,106377-the-ryecleaver,10.0,[],,7,1905,5,Studio Hive,5,The Ryecleaver,<b>Battlecry and Deathrattle:</b> Get a Slice of Bread. <i>(Get 2 to Sandwich any minions in between!)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f313fc8423f8a99b660493e36a98082ab700aaa47d5d7b3e0ff1ec39db3fab35.png,,Legend has it that this dreaded blade is be able to slice through even the most stale of sourdough baguettes.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/51cd562084a86d04d78cd32fa0efdc04839849780af50e4fb03a3bb38862b46f.png,"[109194, 109195]","[8, 12]",False,False,,2.0,4.0,,,,,,,,,,,,warrior
102618,1,102618-the-scarab-lord,7.0,[],,4,1898,5,Slawomir Maniak,4,The Scarab Lord,<b>Battlecry:</b> Summon a 0/1 Gong for your opponent. <b>Combo:</b> Gain <b>Rush</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65c02ae6143e68ad6d160c4f336ceeb3b7c46d8b266a7e4e6767196e3d68a928.png,,"What did it cost? 41,400 Silithid Carapace Fragments, to start.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78704de945d96500e99eaeaec2e02e8068856df9bfdb5f6dd9e6ed14c5a2c732.png,"[102620, 102621]","[8, 13, 53]",False,False,,3.0,3.0,11.0,,,,,,,,,,,rogue
80090,1,80090-the-scourge,1.0,[],6.0,5,1869,5,Alex Horley Orlandelli,9,The Scourge,Fill your board with random Undead.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98ebce2e0692bb6e4d8838fa12f96665bd07713ed3ef3019aea2342a07db9d0a.png,,“You speak of justice? Of cowardice? I will show you the justice of the grave and the true meaning of fear.”,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5220853c65796053e10c4dc2ee9ec3e0eaef8b437bea3308dcf965ba7a195511.png,,,False,False,[111329],,,,,"{'blood': 0, 'frost': 0, 'unholy': 2}",,,,,,,,,deathknight
126116,1,126116-the-skeleton-key,4.0,[],1.0,5,1988,5,Kevin Sidharta,1,The Skeleton Key,"<b>Discover</b> a spell, or refresh your options <i>(20% chance to take 5 damage each refresh!)</i>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac56fe99e63fa6518d937c8547a558a7118b30f6941630905b2a3a9569baa00a.png,,The skeleton belongs to the person who last tried to use it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8346dd15436adbfd511e588b9414c17189aefbb93eaa7bc9fa3e5fabfaee6d3.png,[131199],[21],False,False,,,,,,,,,,,,,,,mage
2681,1,2681-the-skeleton-knight,12.0,[],,4,15,5,Mike Sass,6,The Skeleton Knight,"<b>Deathrattle:</b> Reveal a minion in each deck. If yours costs more, return this to your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6592d64a434cc8b3e70022723e37185074743ec7dfb3a4c08e327f8bf0775c5.png,,Apparently it really was just a flesh wound.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ebd447af4442940d07fb8995b5b8d981be34ab67e23862b4abe77a6e73310a3.png,,[12],False,False,,4.0,7.0,11.0,,,,,,,,,,,neutral
49423,1,49423-the-soularium,9.0,[],6.0,5,1127,5,Arthur Bozonnet,1,The Soularium,Draw 3 cards. They are <b>Temporary</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09351d8d590967df320aa82ec544a28550c329fd93d905a12562e0b716d20623.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/862ab445bd1cc3241238db98023e4bc0fde16f9be7006969148a7be7e52b67c0.png,Worst field trip ever.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b04e96e06d07701a5cd9e95c725454ed2fd56de4513423c97167d1d57a292ba5.png,,[320],False,False,"[75962, 116719]",,,,,,,,,,,,,,warlock
98253,1,98253-the-stars-align,6.0,[],1.0,5,1858,4,Hideaki Takamura,3,The Stars Align,Transform minions in your hand into ones that cost (3) more. <i>(They keep their original Cost.)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/26e1c9fbadcd431516167e0c27f51d4a8e39d188ec0eb76d4546132bcf95243e.png,,"Sweet, three Desert Obelisks!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9c8a53a9f428caa71f4a56fe8e2b20c66d25021455a6bc77cbdf8650cbc0d6c1.png,,,False,False,,,,,,,,,,,,,,,priest
76977,1,76977-the-stonewright,8.0,[],,4,1691,5,Sergey Tsvelykh,4,The Stonewright,"<b>Battlecry:</b> For the rest of the game, your Totems have +2 Attack.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37bc242aeaaafcdc2a8933b317c0dbea8cdc8b25ab889d41d3074535cfbe2ac1.png,,She wrights stone better than she reads it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60a159c3750a8d62aa2d9750af4339e3d14f8504d3b20fda705e40da4c1d9e65.png,,[8],False,False,[118147],4.0,5.0,,,,,,,,,,,,shaman
48161,1,48161-the-storm-bringer,8.0,[],4.0,5,1127,5,J. Paick & K. Turovec,6,The Storm Bringer,Transform your minions into random <b>Legendary</b> minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/39c31572226a9208d03bc90cda6206879fe9fa96a7d9f8470caf0de09d537473.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd75ec0a83abe981a41c9c0a6f5de719f8bbce116b044956f6655cc4d16c17ae.png,"Finally, Electra can work from home.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a78e21b0afdeacc045ad9f6181a7467636ae205be4501b1c8ef19fda85f74f03.png,,,False,False,,,,,,,,,,,,,,,shaman
86228,1,86228-the-sunwell,12.0,[],5.0,5,1776,5,Michaela Nienaber,9,The Sunwell,Fill your hand with random spells. Costs (1) less for each other card in your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62b1e5abf3d2a5a8b78a4eccb6a038e5f8c8cf7e4fd1d1a7f4224ef41868bf39.png,,The Lich King had extinguished the light of the Sunwell once before - it will take all the might Silvermoon can muster to defend it!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1215d9ef97f290d676900e597771fac5d67d795c4b6ace950b6ad1624de1ce2f.png,,,False,False,,,,,,,,,,,,,,,neutral
126477,1,126477-the-unseen-atlas,9.0,[],6.0,5,1988,1,BOSi Studio,10,The Unseen Atlas,Draw 3 cards. Costs (1) less for each card in your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd3f990a4a2ac72959950bfa0a0478b10231fff11b304246e7b3f0eb74b34c6b.png,,Are you sure? I can see it right there.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/81ea7bc02e664390695341c4214fbbe3c401e5f77c2973b913e57b6d970c2bde.png,,,False,False,,,,,,,,,,,,,,,warlock
41913,1,41913-the-voraxx,12.0,[],,4,27,5,Jimmy Lo,3,The Voraxx,"After you cast a spell on this minion, summon a 1/1 Plant and cast another copy on it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15304c66c38603b0a6f2deef181c51079107011bb68bfb4d927fe553b77c8ac2.png,,I am the Voraxx. I speak for the weeds.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28a2bcc55a95828257ee977f3b8e1991cf01138d4beaf3698ff97de0270c520c.png,,,False,False,,4.0,3.0,,,,,,,,,,,,neutral
79745,1,79745-theft-accusation,6.0,[],6.0,5,1691,3,Anzka Nguyen,1,Theft Accusation,Choose a minion. Destroy it after you play a card copied from the opponent.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ee049988921cccdef8aea7da556f44ac6f04a8df6dfda2d59b9b3157fcd8cb7.png,,"Honey, where are my paaaaaaants?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa2f9fe7b3392628e98c960c7008846b1f3334f669c8e53f99d2167ac517b431.png,,,False,False,[118033],,,,,,,,,,,,,,priest
100180,1,100180-theldurin-the-lost,3.0,[],,4,1892,5,Zoltan Boros,4,Theldurin the Lost,"<b>Battlecry:</b> If your deck started with no duplicates, gain <b>Immune</b> this turn and attack all enemies.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09b629e1e18f1c094af2b89133c02e22a884426d3964679a0a79096207866a5d.png,,"He might be lost, but he knows where you can find these hands.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f65014a3a9ec5c3fd644f2965dbf37a5aa6101b7b88c7a450a5b7506cf73523a.png,,"[8, 17]",False,False,,4.0,3.0,,,,,,,,,,,,hunter
76984,1,76984-theotar-the-mad-duke,12.0,[],,4,1691,5,Arthur Bozonnet,6,"Theotar, the Mad Duke",<b>Battlecry:</b> <b>Discover</b> a card in each player's hand and swap them.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf5badb05b50d5b2991cf37ff9c020e12d7289cec7b54d3f67e98d99d24aec03.png,,"""I'm afraid you've gone mad! You're entirely bonkers. But I'll tell you a secret. All the best souls are.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9af13faef57d245590bf69629bba8b19dea3fad53a57ceef08fb39dbd38636f0.png,,"[8, 21]",False,False,[118060],4.0,4.0,,,,,,,,,,,,neutral
104573,1,104573-therazane,12.0,[],,4,1892,5,Mooncolony,7,Therazane,<b>Taunt</b> <b>Deathrattle:</b> Double the stats of all Elementals in your hand and deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6eecefdfbc768f402a2fcb09cc9b7fcf0345c51090e855dc1928e89d04206e80.png,,"You thought we forgot about her, didn't you? *nervous laughter*",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3424adf3bb91be1261af2863bf7582fc198b1d5623759c44f1414988c486889f.png,,"[1, 12]",False,False,,5.0,7.0,18.0,,,,,,,,,,,neutral
63029,1,63029-thickhide-kodo,2.0,[],,4,1525,1,Zoltan Boros,4,Thickhide Kodo,<b>Taunt</b> <b>Deathrattle:</b> Gain 5 Armor.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ed7f16d59a20d143d0673565a5034c467e357b11fd62d683dc2eb7c2dda3d1a.png,,The introduction of professions was devastating for kodo populations.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d198252bc4b935e6811d67b9723c2aeeb56bcf44197370c4784853811ae7a0a3.png,,"[1, 12]",False,False,[111354],5.0,3.0,20.0,,,,,,,,,,,druid
38267,1,38267-thing-from-below,8.0,[],,4,21,3,Slawomir Maniak,6,Thing from Below,<b>Taunt</b> Costs (1) less for each Totem you've summoned this game.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38e7ce386ef13ebd395e995700774419d1f2c19f1891ee0c98148effba05a23b.png,,Just can't resist the opportunity to hang around with a bunch of totems.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42cd63df81767beaf81ef515e6f44021da20d4f5f2b808269c06e1b49ab5f071.png,,[1],False,False,[102209],5.0,5.0,,,,,,,,,,,,shaman
101958,1,101958-thirsty-drifter,6.0,[],,4,1892,3,Eva Widermann,6,Thirsty Drifter,<b>Taunt</b> Costs (1) less for each 1-Cost card you've played this game.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17d540621c85ffff993962caa012c054694a8cf7a644e4c2f3e1d9e9899ef5d3.png,,Quick! Someone bring her a Manathirst card!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9163244f743a3de80fca35b939c6bd39d86effdb67842ae00553c8984ea57e94.png,,[1],False,False,,6.0,4.0,,,,,,,,,,,,priest
38395,1,38395-thistle-tea,7.0,[],,5,21,3,Matthew O'Connor,6,Thistle Tea,Draw a card. Add 2 extra copies of it to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4a2a12a5843271e57900b70e20a4c687a2b5160cb1cb156b214700d94ae1048.png,,Aren't Thistles prickly? Why would you drink them? I don't get Rogues.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/32a586426d8b0069ce4bb0797e0a2faf2089f64d6e6fb8105039236421c185c5.png,,,False,False,,,,,,,,,,,,,,,rogue
103433,1,103433-thistle-tea-set,7.0,[],,5,1897,1,BOSi Studio,2,Thistle Tea Set,<b>Discover</b> a spell from another class. Get a copy of it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b38ac8c6742a1b1f4c05254073667872689496aedb96419d087f87622ccbe996.png,,Available with Swiftthistle or Decafthistle.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/616ae0bfa8a352c3663e7eece5d44edc8db4d423ce37181f2cb7385d5fdb636b.png,,[21],False,False,,,,,,,,,,,,,,,rogue
113869,1,113869-thor,10.0,[],,4,1935,3,Grafit Studio,8,Thor,<b>Battlecry:</b> Deal 5 damage. <i>(Transforms if you launched a <b>Starship</b> this game.)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fd8ac42cb9063b6680117905e736c3bd1321c63d3c32909302d7e774b64065c.png,,"""I need your clothes, your boots and your chitinous exoskeleton.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f317d168ec3f229c9a723b378e41af3c7ff2dca75ab38c92f499305b2fed272.png,"[113871, 114363]","[8, 323]",False,False,,8.0,8.0,17.0,,,,,,,[3458],,,,warrior
93881,1,93881-thoribelore,10.0,[],,4,1776,5,BOSi Studio,4,Thori'belore,<b>Rush</b>. <b>Deathrattle:</b> Go <b>Dormant</b>. Cast a Fire spell to revive Thori'belore!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cede0ff23865da5c9702a23cbcee70d8655bcfe8696e4f767bb71d32f6192975.png,,Mascot of QFC (Quel'Thelas Fried Chicken).,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebfacd0184416f7a6d700aed249f0a7535013c57f04853986204a70efffe141c.png,"[84295, 93882, 93883, 93886]","[12, 53]",False,False,,4.0,4.0,18.0,[20],,,,,,,,,,warrior
97738,1,97738-thorignir-drake,8.0,[],,4,1858,3,Matt Dixon,7,Thorignir Drake,"<b>Rush</b> Whenever this attacks, summon two 3/1 Whelps to attack the target first.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2d82d45c8fda883c95effb14c32497083e16da09bf4432bacb34f6b8331f28a0.png,,Throwing your children at enemies qualifies you for Worst Mother of the Year.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d44b831fe80c56835a9b59d03e35251da17ffb8affd48120612464db145f0e2b.png,[97737],[53],False,False,,6.0,6.0,24.0,,,,,,,,,,,shaman
97474,1,97474-thorim-stormlord,8.0,[],,4,1858,5,Grafit Studio,3,"Thorim, Stormlord",<b>Battlecry:</b> Unlock your <b>Overloaded</b> Mana Crystals. Draw that many cards.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5cbc62b9cfe05f5846dfbf248a0212b514473e4558c8347c43a9d52644f37c98.png,,In the mountains.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f628a727712c10aadc8d74568a0371803720cb1a2208778e3d9541dc6588c842.png,,"[8, 14]",False,False,,4.0,3.0,,,,,,,,,,,,shaman
63021,1,63021-thorngrowth-sentries,2.0,[],4.0,5,1525,1,Sean McNally,2,Thorngrowth Sentries,Summon two 1/2 Turtles with <b>Taunt</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d40e12a0fd5f906e77073a93459ece6634c843c0dde6a69f4510e9ee439d628b.png,,Maybe we shouldn't drink from this Oasis…,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46bc48e3ddfe404b1b6c2ac929875c83eab970baa40b6bfe1b23eeb2b95e9781.png,[63026],[1],False,False,,,,,,,,,,,,,,,druid
91494,1,91494-thornmantle-musician,3.0,[],,4,1809,1,Adam Byrne,1,Thornmantle Musician,<b>Finale:</b> The next Beast you summon gets +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7fbd941a53ed6646cbcf7cf0718fc831c5c6a03c58fb63438e9f7b7ea3e2e6b.png,,"She calls the hyena her ""little chef"". Not sure what that's about.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0c7427cdda7f22e987fdb82d9542c9654cc74059135d58b9b5cac929b4c6ec9.png,,[255],False,False,,3.0,1.0,43.0,,,,,,,,,,,hunter
97397,1,97397-thornveil-tentacle,9.0,[],,4,1858,1,Todd Harris,2,Thornveil Tentacle,<b>Lifesteal</b> <b>Battlecry:</b> Deal 2 damage to a random enemy minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2810bb162e1cd7e45df2d5ec43d3b397fa0d21fba955df254b1c9d0276d268f4.png,,Jennifer dumped me.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49faae9f7a7ed2f55ca9982f985c8fcbaf702f9c4c3d09b503ee5300eaa4d309.png,,"[8, 38]",False,False,,2.0,2.0,,,,,,,,,,,,warlock
30,1,30-thoughtsteal,6.0,[],6.0,5,3,1,Alex Garner,2,Thoughtsteal,Copy 2 cards in your opponent's deck and add them to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba72800cf61617f08da252aee26a7f5c40aeff6a8b9a05deb55f3ee49b7a5a35.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48e007aeb2ca623841cd6f112940bdcc54d1e23b42a8ad65bc820be1a5bddc75.png,"""What do you get when you cast Thoughtsteal on an Orc? Nothing!"" - Tauren joke",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4974fb3c4c3b41591b193c8bb84ce51a17350d949d7d14a59f1a1bb8af25213a.png,,,False,False,[69929],,,,,,,,,,,,,,priest
103659,1,103659-thralls-gift,8.0,[],,5,1635,3,Ramzy Kamen,1,Thrall's Gift,"<b>Discover</b> a <b>Temporary</b> Lightning Storm, Hex, or Bloodlust.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/207c13f4e0b29ce77006288fff98baf9a814688a81ff913dbb0fc9c8fc8dd433.png,,"""I wrapped it myself!"" -Thrall",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ada565e015994a303ef86b277efba59eb5595719c689d4034cf79cff6d058db.png,"[69629, 69551]","[21, 320]",False,False,[110085],,,,,,,,,,,,,,shaman
42987,1,42987-thrall-deathseer,8.0,[],,3,1001,5,Jerry Mascho,5,"Thrall, Deathseer",<b>Battlecry:</b> Transform your minions into random ones that cost (2) more.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9915e947987078c298a7762090aeb0158b7bedd3d564d68f136b56442911335.png,,"""Do not be afraid. Approach. The dead will sleep… for now.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d053cbd1541dbe142207dcd5df37a97ba4544764300ad62547e5a2e906ea88a5.png,[42982],[8],False,False,[95766],30.0,,,,,5.0,,,,,,,,shaman
765,1,765-thrallmar-farseer,12.0,[],,4,3,1,Efrem Palacios,3,Thrallmar Farseer,<b>Windfury</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fd07a7ffb79299968012fab9a9a7e597c637337370b7e07a85c026995f47612.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/096defa660603d8507bbb58f77bf43a9f5922a9f0fdb6a8b05a75e969e64fb52.png,"He's stationed in the Hellfire Peninsula, but he's hoping for a reassignment closer to Orgrimmar, or really anywhere the ground is less on fire.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3271427a1315e2287439b9e0537d77f29dfecae4de7d54579b92cf2f40dfa413.png,,[11],False,False,[69818],3.0,2.0,,,,,,,,,,,,neutral
104635,1,104635-threads-of-despair,1.0,[],6.0,5,1897,3,Ryan Bowlin,2,Threads of Despair,"Give all minions ""<b>Deathrattle:</b> Deal 1 damage to all minions.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bea488148bd02108432ecb46e41873e32216b8c424103f2a75d55e994e7c02f5.png,,"Mom, I frew up...",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71b7dee76e660c68638b841251cb9b9c9beaaf6acfb9f2066a7aefeb1d2f1ed9.png,,[12],False,False,,,,,,"{'blood': 1, 'frost': 0, 'unholy': 0}",,,,,,,,,deathknight
119587,1,119587-threshriders-blessing,5.0,[],5.0,5,1952,4,Danny Beck,5,Threshrider's Blessing,"Give a friendly minion +4/+4 and ""<b>Deathrattle:</b> Summon a random 4-Cost minion.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aff058c622f311d81a165ea94b77ec815dce1f0eeb548408c3143df0e537e3f7.png,,Blessed,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57f98e283e2648024b2ed9c5fcfb6ed830432926f26198eacadcb50d03ae7103.png,,[12],False,False,,,,,,,,,,,,,,,paladin
130585,1,130585-thrive-in-the-shadows,6.0,[],6.0,5,1635,3,Patrik Bjorkstrom,2,Thrive in the Shadows,<b>Discover</b> a spell from your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b87277b1e80b5f7f8db61a62b9626eec1ef237b437230503e8bd06a8e159519b.png,,Why would your spells be afraid of the dark? It's easier to nap there.,,,[21],False,False,[66861],,,,,,,,,,,,,,priest
94820,1,94820-through-fel-and-flames,10.0,"[10, 14]",7.0,5,1809,3,Mike Sass,0,Through Fel and Flames,Give a minion <b>Rush</b>. <b>Finale:</b> And +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2611e5676acb0e1e5f165476c11a6b23dcfacf79bd9dddcaf7d8fe36841116a.png,,"It's a Fel spell, but also a FIRE spell.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0dc44c7a5c36872f1b1a697f7098dce27beaf36e3cbc0e46002bccf4d64c41db.png,,"[53, 255]",False,False,,,,,,,,,,,,,,,warrior
