id,name,collectible,classId,className,multiClassIds,multiClassNames,cardTypeId,cardTypeName,cardSetId,setName,rarityId,rarityName,manaCost,attack,health,armor,minionTypeId,minionTypeName,keywordIds,keywordNames,spellSchoolId,spellSchoolName,text
90592,Rewind,1,4.0,mage,[],[],5,spell,1809,festival-of-legends,3,rare,2,0,0,0,,none,[21],['Discover'],1.0,arcane,Discover a copy of another spell you've cast this game.
103656,Rexxar's Gift,1,3.0,hunter,[],[],5,spell,1635,legacy,3,rare,1,0,0,0,,none,"[21, 320]","['Discover', 'Temporary']",,none,"Discover a Temporary Quick Shot, Deadly Shot, or Explosive Shot."
101055,Rheastrasza,1,2.0,druid,[],[],4,minion,1892,showdown-in-the-badlands,5,legendary,8,8,8,0,24.0,dragon,[8],['Battlecry'],,none,"Battlecry: If your deck started with no duplicates, summon the Purified Dragon Nest."
43369,Rhok'delar,1,3.0,hunter,[],[],7,weapon,1004,kobolds-and-catacombs,5,legendary,7,4,2,0,,none,[8],['Battlecry'],,none,"Battlecry: If your deck has no minions, fill your hand with Hunter spells."
2546,Rhonin,1,4.0,mage,[],[],4,minion,15,the-grand-tournament,5,legendary,8,7,7,0,,none,[12],['Deathrattle'],,none,Deathrattle: Add 3 copies of Arcane Missiles to your hand.
90572,Rhyme Spinner,1,7.0,rogue,[],[],4,minion,1809,festival-of-legends,3,rare,3,1,3,0,,none,"[13, 53]","['Combo', 'Rush']",,none,Rush Combo: Gain +1/+1 for each other Combo card you've played this game. ( )
94251,Rhythm and Roots,1,2.0,druid,[],[],5,spell,1809,festival-of-legends,5,legendary,4,0,0,0,,none,,[],4.0,nature,Choose One (Secretly) - Summon three 5/5 Ancients in 2 turns; or 8/8 Giants in 4 turns.
94802,Rhythmdancer Risa,1,7.0,rogue,"[7, 14]",[],4,minion,1809,festival-of-legends,5,legendary,4,3,5,0,,none,[53],['Rush'],,none,"Rush After your hero attacks, return this to your hand and set its Cost to (1)."
84250,Ricochet Shot,1,3.0,hunter,[],[],5,spell,1776,march-of-the-lich-king,1,common,1,0,0,0,,none,,[],1.0,arcane,Deal 1 damage to three random enemies.
53887,Riftcleaver,1,9.0,warlock,[],[],4,minion,1158,saviors-of-uldum,4,epic,6,7,5,0,15.0,demon,[8],['Battlecry'],,none,Battlecry: Destroy a minion. Your hero takes damage equal to its Health.
129221,Riftcleaver,1,9.0,warlock,[],[],4,minion,1637,core,4,epic,6,7,5,0,15.0,demon,[8],['Battlecry'],,none,Battlecry: Destroy a minion. Your hero takes damage equal to its Health.
61585,Rigged Faire Game,1,4.0,mage,[],[],5,spell,1466,madness-at-the-darkmoon-faire,4,epic,3,0,0,0,,none,[5],['Secret'],,none,"Secret: If you didn't take any damage during your opponent's turn, draw 3 cards."
54924,Righteous Cause,1,5.0,paladin,[],[],5,spell,1347,descent-of-dragons,3,rare,1,0,0,0,,none,[89],['Sidequest'],,none,Sidequest: Summon 5 minions. Reward: Give your minions +1/+1.
65591,Righteous Defense,1,5.0,paladin,[],[],5,spell,1578,united-in-stormwind,3,rare,3,0,0,0,,none,,[],5.0,holy,Set a minion's stats to 1/1. Give the stats it lost to a random minion in your hand.
42467,Righteous Protector,1,5.0,paladin,[],[],4,minion,1001,knights-of-the-frozen-throne,1,common,1,1,1,0,,none,"[1, 3]","['Taunt', 'Divine Shield']",,none,Taunt Divine Shield
69705,Righteous Protector,1,5.0,paladin,[],[],4,minion,1637,core,1,common,1,1,1,0,,none,"[1, 3]","['Taunt', 'Divine Shield']",,none,Taunt Divine Shield
54834,Righteousness,1,5.0,paladin,[],[],5,spell,1635,legacy,3,rare,5,0,0,0,,none,[3],['Divine Shield'],5.0,holy,Give your minions Divine Shield.
113195,Rime Sculptor,1,1.0,deathknight,[],[],4,minion,1635,legacy,3,rare,5,4,3,0,11.0,undead,"[8, 12]","['Battlecry', 'Deathrattle']",,none,"Battlecry: Summon two 2/1 Rime Elementals with ""Deathrattle: Deal 2 damage to a random enemy."""
113193,Rimefang Sword,1,1.0,deathknight,[],[],7,weapon,1635,legacy,3,rare,3,2,3,0,,none,,[],,none,"After your hero attacks, reduce the Cost of a spell in your hand by (1)."
87325,Rimescale Siren,1,1.0,deathknight,[],[],4,minion,1776,march-of-the-lich-king,1,common,3,2,3,0,11.0,undead,"[8, 10]","['Battlecry', 'Freeze']",,none,"Battlecry: If you've cast three spells while holding this, Freeze 3 random enemy minions. ( left!) (Ready!)"
63112,Rimetongue,1,4.0,mage,[],[],4,minion,1525,forged-in-the-barrens,3,rare,3,3,4,0,,none,[10],['Freeze'],,none,"After you cast a Frost spell, summon a 1/1 Elemental that Freezes."
90463,"Rin, Orchestrator of Doom",1,9.0,warlock,[],[],4,minion,1809,festival-of-legends,5,legendary,5,3,6,0,,none,"[1, 12]","['Taunt', 'Deathrattle']",,none,"Taunt. Deathrattle: Both players draw 2 cards, discard 2 cards, and destroy the top 2 cards of their deck."
46040,"Rin, the First Disciple",1,9.0,warlock,[],[],4,minion,1004,kobolds-and-catacombs,5,legendary,6,3,6,0,,none,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt Deathrattle: Add 'The First Seal' to your hand.
61884,Ring Matron,1,9.0,warlock,[],[],4,minion,1466,madness-at-the-darkmoon-faire,1,common,6,6,4,0,15.0,demon,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt Deathrattle: Summon two 3/2 Imps.
61291,Ring Toss,1,4.0,mage,[],[],5,spell,1466,madness-at-the-darkmoon-faire,3,rare,4,0,0,0,,none,"[5, 21, 91]","['Secret', 'Discover', 'Corrupt']",,none,Discover a Secret and cast it. Corrupt: Discover 2 instead.
71253,Ring of Courage,1,5.0,paladin,[],[],5,spell,1626,fractured-in-alterac-valley,1,common,2,0,0,0,,none,[97],['Tradeable'],,none,Tradeable Give a minion +1/+1. Repeat for each enemy minion.
61248,Ringmaster Whatley,1,10.0,warrior,[],[],4,minion,1466,madness-at-the-darkmoon-faire,5,legendary,5,3,5,0,,none,[8],['Battlecry'],,none,"Battlecry: Draw a Mech, Dragon, and Pirate."
61246,Ringmaster's Baton,1,10.0,warrior,[],[],7,weapon,1466,madness-at-the-darkmoon-faire,4,epic,2,1,3,0,,none,,[],,none,"After your hero attacks, give a Mech, Dragon, and Pirate in your hand +1/+1."
61839,Rinling's Rifle,1,3.0,hunter,[],[],7,weapon,1466,madness-at-the-darkmoon-faire,5,legendary,4,2,2,0,,none,"[5, 21]","['Secret', 'Discover']",,none,"After your hero attacks, Discover a Secret and cast it."
78262,Riot!,1,10.0,warrior,[],[],5,spell,1691,murder-at-castle-nathria,4,epic,2,0,0,0,,none,,[],,none,Your minions can't be reduced below 1 Health this turn. They each attack a random enemy minion.
126094,Rioter,1,10.0,warrior,[],[],4,minion,1988,escape-from-violet-hold,3,rare,3,1,6,0,,none,,[],,none,"After a friendly minion survives damage, give it +1 Attack."
64308,Rise to the Occasion,1,5.0,paladin,[],[],5,spell,1578,united-in-stormwind,5,legendary,1,0,0,0,,none,[96],['Questline'],,none,Questline: Play 3 different 1-Cost cards. Reward: Equip a 1/4 Light's Justice.
108337,Rising Waves,1,4.0,mage,[],[],5,spell,1905,perils-in-paradise,3,rare,3,0,0,0,,none,,[],,none,"Deal 2 damage to all minions. If none die, deal 2 more."
56057,Rising Winds,1,2.0,druid,[],[],5,spell,1403,galakronds-awakening,1,common,2,0,0,0,,none,[76],['Twinspell'],,none,Twinspell Choose One - Draw a card; or Summon a 3/2 Eagle.
56100,Risky Skipper,1,10.0,warrior,[],[],4,minion,1403,galakronds-awakening,3,rare,1,1,3,0,23.0,pirate,,[],,none,"After you play a minion, deal 1 damage to all minions."
114303,Rite of Atrocity,1,1.0,deathknight,[],[],5,spell,1946,into-the-emerald-dream,1,common,1,0,0,0,,none,"[21, 247, 319]","['Discover', 'Corpse', 'Dark Gift']",,none,Discover an Undead. Spend 2 Corpses to give it a Dark Gift.
123605,Rite of Twilight,1,7.0,rogue,[],[],5,spell,1980,cataclysm,3,rare,2,0,0,0,,none,"[13, 378]","['Combo', 'Herald']",6.0,shadow,Herald Sinestra. Combo: Deal 3 damage.
55002,Ritual Chopper,1,10.0,warrior,[],[],7,weapon,1347,descent-of-dragons,3,rare,2,1,2,0,,none,"[8, 79]","['Battlecry', 'Invoke']",,none,Battlecry: Invoke Galakrond.
89144,Ritual of Doom,1,9.0,warlock,[],[],5,spell,1635,legacy,3,rare,0,0,0,0,,none,,[],6.0,shadow,"Destroy a friendly minion. If you had 5 or more, summon a 5/5 Demon."
118628,Ritual of Life,1,6.0,priest,[],[],5,spell,1952,the-lost-city-of-ungoro,1,common,2,0,0,0,,none,[21],['Discover'],5.0,holy,Discover a 3-Cost minion. Summon a 2/3 copy of it.
122947,Ritual of Power,1,8.0,shaman,[],[],5,spell,1980,cataclysm,3,rare,2,0,0,0,,none,"[53, 378]","['Rush', 'Herald']",4.0,nature,Herald Al'Akir. Get two 1/1 Elementals with Rush.
114300,Ritual of the New Moon,1,6.0,priest,[],[],5,spell,1946,into-the-emerald-dream,4,epic,5,0,0,0,,none,,[],1.0,arcane,"Summon two random 3-Cost minions. (Cast (spell, spells) to summon 6-Cost minions instead.)"
86725,"Rivendare, Warrider",1,12.0,neutral,[],[],4,minion,1776,march-of-the-lich-king,5,legendary,6,6,6,0,11.0,undead,[12],['Deathrattle'],,none,Deathrattle: Shuffle the other 3 Horsemen into your deck.
1369,River Crocolisk,1,12.0,neutral,[],[],4,minion,1635,legacy,2,free,2,2,3,0,20.0,beast,,[],,none,
112872,Roach,1,3.0,hunter,[],[],4,minion,1935,the-great-dark-beyond,3,rare,2,2,2,0,,none,[8],['Battlecry'],,none,"When you draw this, get a copy of it. Battlecry: If you control another Zerg minion, gain +1/+2."
123513,Roam Free,1,3.0,hunter,[],[],5,spell,1980,cataclysm,4,epic,7,0,0,0,,none,,[],,none,Replace your future Animal Companions with random Beasts that cost (2) more. Choose one to summon.
92340,Roaring Applause,1,10.0,warrior,[],[],5,spell,1809,festival-of-legends,4,epic,2,0,0,0,,none,,[],,none,Draw a card. Repeat for each minion of a different type you control.
59601,Robes of Protection,1,12.0,neutral,[],[],4,minion,1443,scholomance-academy,3,rare,3,2,4,0,,none,[265],['Elusive'],,none,Your minions have Elusive.
110757,Robocaller,1,7.0,rogue,[],[],4,minion,1905,perils-in-paradise,3,rare,3,3,2,0,17.0,mech,[8],['Battlecry'],,none,"Battlecry: Draw an , , and -Cost card. (Numbers dialed randomly each turn!)"
72320,Rock Bottom,1,9.0,warlock,[],[],5,spell,1658,voyage-to-the-sunken-city,3,rare,1,0,0,0,,none,[232],['Dredge'],,none,"Summon a 1/1 Murloc, then Dredge. If it's also a Murloc, summon one more."
94248,Rock Master Voone,1,10.0,warrior,[],[],4,minion,1809,festival-of-legends,5,legendary,3,4,3,0,,none,[8],['Battlecry'],,none,Battlecry: Copy each minion of a different type in your hand.
60916,Rock Rager,1,12.0,neutral,[],[],4,minion,1466,madness-at-the-darkmoon-faire,1,common,2,5,1,0,18.0,elemental,[1],['Taunt'],,none,Taunt
239,Rockbiter Weapon,1,8.0,shaman,[],[],5,spell,1635,legacy,2,free,2,0,0,0,,none,,[],4.0,nature,Give a friendly character +3 Attack this turn.
57183,Rocket Augmerchant,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,1,common,1,2,1,0,,none,"[8, 53]","['Battlecry', 'Rush']",,none,Battlecry: Deal 1 damage to a minion and give it Rush.
47925,Rocket Boots,1,10.0,warrior,[],[],5,spell,1127,the-boomsday-project,1,common,2,0,0,0,,none,[53],['Rush'],,none,Give a minion Rush. Draw a card.
108624,Rocket Hopper,1,8.0,shaman,[],[],4,minion,1897,whizbangs-workshop,1,common,5,10,10,0,20.0,beast,"[14, 53]","['Overload: X', 'Rush']",,none,Rush Overload: (4)
41245,Rockpool Hunter,1,12.0,neutral,[],[],4,minion,27,journey-to-ungoro,1,common,2,2,3,0,14.0,murloc,[8],['Battlecry'],,none,Battlecry: Give a friendly Murloc +1/+1.
117381,Rockskipper,1,12.0,neutral,[],[],4,minion,1952,the-lost-city-of-ungoro,1,common,2,1,3,0,14.0,murloc,[8],['Battlecry'],,none,Battlecry: Get a 1-Cost Rock that deals 3 damage.
64960,Rodent Nest,1,3.0,hunter,[],[],4,minion,1578,united-in-stormwind,1,common,4,2,2,0,,none,[12],['Deathrattle'],,none,Deathrattle: Summon five 1/1 Rats.
63125,Rokara,1,10.0,warrior,[],[],4,minion,1525,forged-in-the-barrens,5,legendary,3,2,3,0,,none,[53],['Rush'],,none,"Rush After a friendly minion attacks and survives, give it +1/+1."
66876,"Rokara, the Valorous",1,10.0,warrior,[],[],3,hero,1626,fractured-in-alterac-valley,5,legendary,7,0,30,10,,none,[8],['Battlecry'],,none,Battlecry: Equip a 5/2 Unstoppable Force.
42560,Roll the Bones,1,7.0,rogue,[],[],5,spell,1001,knights-of-the-frozen-throne,3,rare,2,0,0,0,,none,[12],['Deathrattle'],,none,"Draw a card. If it has Deathrattle, cast this again."
55276,Rolling Fireball,1,4.0,mage,[],[],5,spell,1347,descent-of-dragons,4,epic,5,0,0,0,,none,,[],2.0,fire,Deal 8 damage to a minion. Any excess damage continues to the left or right.
88982,Rolling Stone,1,12.0,neutral,[],[],4,minion,1809,festival-of-legends,1,common,2,2,2,0,18.0,elemental,"[8, 53]","['Battlecry', 'Rush']",,none,"Rush Battlecry: If the last card you played costs (1), gain +1/+1."
78267,Roosting Gargoyle,1,12.0,neutral,[],[],4,minion,1691,murder-at-castle-nathria,1,common,2,2,3,0,,none,[8],['Battlecry'],,none,Battlecry: Give a friendly Beast +2 Attack.
42630,Rotface,1,10.0,warrior,[],[],4,minion,1001,knights-of-the-frozen-throne,5,legendary,8,4,6,0,11.0,undead,,[],,none,"After this minion survives damage, summon a random Legendary minion."
86132,Rotgill,1,8.0,shaman,[],[],4,minion,1776,march-of-the-lich-king,5,legendary,5,3,6,0,11.0,undead,"[8, 12]","['Battlecry', 'Deathrattle']",,none,"Battlecry: Give your other minions ""Deathrattle: Give your minions +1/+1."""
115039,Rotheart Dryad,1,9.0,warlock,[],[],4,minion,1946,into-the-emerald-dream,3,rare,1,1,1,0,,none,[12],['Deathrattle'],,none,Deathrattle: Draw a minion that costs (7) or more.
56239,Rotnest Drake,1,3.0,hunter,[],[],4,minion,1403,galakronds-awakening,3,rare,5,6,5,0,24.0,dragon,[8],['Battlecry'],,none,"Battlecry: If you're holding a Dragon, destroy a random enemy minion."
115025,Rotten Apple,1,9.0,warlock,[],[],5,spell,1946,into-the-emerald-dream,1,common,2,0,0,0,,none,,[],,none,"Restore 12 Health to your hero. For the next 2 turns, deal 3 damage to your hero."
47557,Rotten Applebaum,1,12.0,neutral,[],[],4,minion,1125,the-witchwood,1,common,5,4,6,0,11.0,undead,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt Deathrattle: Restore 6 Health to your hero.
84383,Rotten Rodent,1,7.0,rogue,[],[],4,minion,1776,march-of-the-lich-king,1,common,2,2,1,0,11.0,undead,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry: Reduce the Cost of all Deathrattle cards in your deck by (1).
86619,Rotting Necromancer,1,6.0,priest,[],[],4,minion,1776,march-of-the-lich-king,1,common,4,5,4,0,11.0,undead,"[8, 232]","['Battlecry', 'Dredge']",,none,"Battlecry: Dredge. If it's an Undead, deal 5 damage to the enemy hero."
92250,Rowdy Fan,1,12.0,neutral,[],[],4,minion,1809,festival-of-legends,1,common,3,1,5,0,43.0,quilboar,[8],['Battlecry'],,none,Battlecry: Choose a minion. It has +4 Attack while this is alive.
98750,Rowdy Partner,1,12.0,neutral,[],[],4,minion,1892,showdown-in-the-badlands,1,common,4,4,3,0,,none,[8],['Battlecry'],,none,"Battlecry: If you're holding another 4-Cost card, deal 4 damage."
120534,Royal Informant,1,7.0,rogue,[],[],4,minion,1957,across-the-timeways,4,epic,3,2,4,0,,none,[8],['Battlecry'],,none,Battlecry: Look at the right- most card in your opponent's hand. Either get a copy of it or increase its Cost by (2).
64714,Royal Librarian,1,12.0,neutral,[],[],4,minion,1578,united-in-stormwind,1,common,4,4,4,0,,none,"[8, 15, 97]","['Battlecry', 'Silence', 'Tradeable']",,none,Tradeable Battlecry: Silence a minion.
102222,Royal Librarian,1,12.0,neutral,[],[],4,minion,1637,core,1,common,4,4,4,0,,none,"[8, 15, 97]","['Battlecry', 'Silence', 'Tradeable']",,none,Tradeable Battlecry: Silence a minion.
122757,Ruby Sanctum,1,6.0,priest,[],[],39,location,1980,cataclysm,3,rare,1,0,3,0,,none,,[],,none,Your next Healing effect this turn deals damage instead.
120488,Ruinous Velocidrake,1,9.0,warlock,[],[],4,minion,1957,across-the-timeways,1,common,5,5,5,0,24.0,dragon,"[8, 53]","['Battlecry', 'Rush']",,none,Rush Battlecry: Cast a Shred of Time from your deck to summon a copy of this.
106092,Rumble Enthusiast,1,12.0,neutral,[],[],4,minion,1897,whizbangs-workshop,1,common,3,2,5,0,,none,,[],,none,"After you play the left- or right-most card in your hand, deal 1 damage to a random enemy."
50427,Rumbletusk Shaker,1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,1,common,4,3,2,0,,none,[12],['Deathrattle'],,none,Deathrattle: Summon a 3/2 Rumbletusk Breaker.
2888,Rumbling Elemental,1,8.0,shaman,[],[],4,minion,20,league-of-explorers,1,common,4,2,6,0,18.0,elemental,[8],['Battlecry'],,none,"After you play a Battlecry minion, deal 2 damage to a random enemy."
46088,Rummaging Kobold,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,4,epic,3,1,3,0,,none,[8],['Battlecry'],,none,Battlecry: Return one of your destroyed weapons to your hand.
61972,Runaway Blackwing,1,12.0,neutral,[],[],4,minion,1466,madness-at-the-darkmoon-faire,3,rare,10,10,10,0,24.0,dragon,,[],,none,"At the end of your turn, deal 10 damage to a random enemy minion."
121240,Runaway Blackwing,1,12.0,neutral,[],[],4,minion,1637,core,3,rare,10,10,10,0,24.0,dragon,,[],,none,"At the end of your turn, deal 10 damage to a random enemy minion."
58790,Rune Dagger,1,8.0,shaman,[],[],7,weapon,1443,scholomance-academy,1,common,2,1,3,0,,none,[2],['Spell Damage'],,none,"After your hero attacks, gain Spell Damage +1 this turn."
70011,Rune of the Archmage,1,4.0,mage,[],[],5,spell,1626,fractured-in-alterac-valley,4,epic,9,0,0,0,,none,,[],,none,Cast 20 Mana worth of Mage spells at enemies.
63677,Runed Mithril Rod,1,9.0,warlock,[],[],7,weapon,1578,united-in-stormwind,3,rare,5,0,2,0,,none,,[],,none,"After you draw 4 cards, reduce the Cost of cards in your hand by (1). Lose 1 Durability."
63056,Runed Orb,1,4.0,mage,[],[],5,spell,1525,forged-in-the-barrens,1,common,2,0,0,0,,none,[21],['Discover'],1.0,arcane,Deal 2 damage. Discover a spell.
126982,Runed Orb,1,4.0,mage,[],[],5,spell,1637,core,1,common,2,0,0,0,,none,[21],['Discover'],1.0,arcane,Deal 2 damage. Discover a spell.
42819,Runeforge Haunter,1,7.0,rogue,[],[],4,minion,1001,knights-of-the-frozen-throne,3,rare,4,5,3,0,11.0,undead,,[],,none,"During your turn, your weapon doesn't lose Durability."
113188,Runeforging,1,1.0,deathknight,[],[],5,spell,1635,legacy,3,rare,1,0,0,0,,none,[247],['Corpse'],6.0,shadow,Draw a weapon. Spend a Corpse to reduce its Cost by (1).
97574,Runefueled Golem,1,12.0,neutral,[],[],4,minion,1858,titans,3,rare,4,4,4,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a weapon from any class.
101012,Runes of Darkness,1,1.0,deathknight,[],[],5,spell,1858,titans,1,common,1,0,0,0,,none,"[21, 247]","['Discover', 'Corpse']",6.0,shadow,Discover a weapon. Spend 3 Corpses to give it +1/+1.
121676,"Runi, Temporal Guardian",1,5.0,paladin,[],[],4,minion,1941,event,5,legendary,5,5,5,0,2.0,draenei,[8],['Battlecry'],,none,Battlecry: Send all minions in your hand 2 turns into the future. They return with +5/+5.
102580,"Runi, Time Explorer",1,5.0,paladin,[],[],4,minion,1898,caverns-of-time,5,legendary,3,3,4,0,2.0,draenei,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a location from the FUTURE!
97527,Runic Adornment,1,14.0,demonhunter,[],[],5,spell,1858,titans,4,epic,2,0,0,0,,none,"[21, 72]","['Discover', None]",,none,Discover a spell that costs (3) or less. Shuffle 2 copies into your deck that Cast When Drawn.
59542,Runic Carvings,1,2.0,druid,"[2, 8]",[],5,spell,1443,scholomance-academy,4,epic,6,0,0,0,,none,"[14, 53]","['Overload: X', 'Rush']",4.0,nature,Choose One - Summon four 2/2 Treant Totems; or Overload: (2) to summon them with Rush.
39433,Runic Egg,1,12.0,neutral,[],[],4,minion,23,one-night-in-karazhan,1,common,1,0,2,0,,none,[12],['Deathrattle'],,none,Deathrattle: Draw a card.
97003,Rush the Stage,1,14.0,demonhunter,[],[],5,spell,1809,festival-of-legends,3,rare,3,0,0,0,,none,[53],['Rush'],,none,Draw two Rush minions. They cost (1) less.
64720,Rustrot Viper,1,12.0,neutral,[],[],4,minion,1578,united-in-stormwind,1,common,3,3,4,0,20.0,beast,"[8, 97]","['Battlecry', 'Tradeable']",,none,Tradeable Battlecry: Destroy your opponent's weapon.
102221,Rustrot Viper,1,12.0,neutral,[],[],4,minion,1637,core,1,common,3,3,4,0,20.0,beast,"[8, 97]","['Battlecry', 'Tradeable']",,none,Tradeable Battlecry: Destroy your opponent's weapon.
57180,Ruststeed Raider,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,1,common,5,1,8,0,,none,"[1, 8, 53]","['Taunt', 'Battlecry', 'Rush']",,none,"Taunt, Rush Battlecry: Gain +4 Attack this turn."
56824,Rustsworn Cultist,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,1,common,4,3,3,0,,none,"[8, 12]","['Battlecry', 'Deathrattle']",,none,"Battlecry: Give your other minions ""Deathrattle: Summon a 1/1 Demon."""
56391,Rustsworn Initiate,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,1,common,2,2,2,0,,none,"[2, 12]","['Spell Damage', 'Deathrattle']",,none,Deathrattle: Summon a 1/1 Impcaster with Spell Damage +1.
47888,Rusty Recycler,1,12.0,neutral,[],[],4,minion,1127,the-boomsday-project,1,common,5,2,6,0,17.0,mech,"[1, 38]","['Taunt', 'Lifesteal']",,none,Taunt Lifesteal
112820,SCV,1,,,"[5, 8, 10]",[],4,minion,1935,the-great-dark-beyond,3,rare,1,1,3,0,17.0,mech,"[8, 323]","['Battlecry', 'Starship']",,none,Battlecry: Your next Starship launch costs (2) less.
90612,SECURITY!!,1,14.0,demonhunter,[],[],5,spell,1809,festival-of-legends,1,common,2,0,0,0,,none,"[53, 86]","['Rush', 'Outcast']",,none,Summon two 1/1 Illidari with Rush. Outcast: Summon one more.
1117,SI:7 Agent,1,7.0,rogue,[],[],4,minion,3,classic,3,rare,3,3,3,0,,none,[13],['Combo'],,none,Combo: Deal 3 damage.
69621,SI:7 Agent,1,7.0,rogue,[],[],4,minion,1637,core,3,rare,3,3,3,0,,none,[13],['Combo'],,none,Combo: Deal 3 damage.
64163,SI:7 Assassin,1,7.0,rogue,[],[],4,minion,1578,united-in-stormwind,3,rare,7,4,4,0,,none,[13],['Combo'],,none,Costs (1) less for each SI:7 card you've played this game. Combo: Destroy an enemy minion.
64033,SI:7 Extortion,1,7.0,rogue,[],[],5,spell,1578,united-in-stormwind,3,rare,1,0,0,0,,none,[97],['Tradeable'],,none,Tradeable Deal 3 damage to an undamaged character.
54836,SI:7 Infiltrator,1,12.0,neutral,[],[],4,minion,1635,legacy,3,rare,4,5,4,0,,none,"[5, 8]","['Secret', 'Battlecry']",,none,Battlecry: Destroy a random enemy Secret.
64031,SI:7 Informant,1,7.0,rogue,[],[],4,minion,1578,united-in-stormwind,1,common,4,3,3,0,,none,[8],['Battlecry'],,none,Battlecry: Gain +1/+1 for each other SI:7 card you've played this game.
64034,SI:7 Operative,1,7.0,rogue,[],[],4,minion,1578,united-in-stormwind,1,common,3,2,4,0,,none,"[6, 53]","['Stealth', 'Rush']",,none,"Rush After this attacks a minion, gain Stealth."
64166,SI:7 Skulker,1,12.0,neutral,[],[],4,minion,1578,united-in-stormwind,1,common,2,2,2,0,,none,"[6, 8]","['Stealth', 'Battlecry']",,none,Stealth Battlecry: The next card you draw costs (1) less.
71294,SI:7 Smuggler,1,7.0,rogue,[],[],4,minion,1626,fractured-in-alterac-valley,1,common,3,1,3,0,,none,[8],['Battlecry'],,none,Battlecry: Summon a random -Cost minion. (Upgraded for each other SI:7 card you have played this game.)
56223,SN1P-SN4P,1,12.0,neutral,[],[],4,minion,1127,the-boomsday-project,5,legendary,3,2,3,0,17.0,mech,"[12, 52, 66]","['Deathrattle', 'Echo', 'Magnetic']",,none,"Magnetic, Echo Deathrattle: Summon two 1/1 Microbots."
97318,SP-3Y3-D3R,1,7.0,rogue,[],[],4,minion,1858,titans,1,common,3,3,4,0,17.0,mech,"[6, 66]","['Stealth', 'Magnetic']",,none,Magnetic Stealth for 1 turn.
2015,Sabotage,1,7.0,rogue,[],[],5,spell,13,goblins-vs-gnomes,4,epic,4,0,0,0,,none,[13],['Combo'],,none,Destroy a random enemy minion. Combo: And your opponent's weapon.
2576,Saboteur,1,12.0,neutral,[],[],4,minion,15,the-grand-tournament,3,rare,3,4,3,0,,none,[8],['Battlecry'],,none,Battlecry: Your opponent's Hero Power costs (5) more next turn.
41415,Sabretooth Stalker,1,12.0,neutral,[],[],4,minion,27,journey-to-ungoro,1,common,6,8,2,0,20.0,beast,[6],['Stealth'],,none,Stealth
2899,Sacred Trial,1,5.0,paladin,[],[],5,spell,20,league-of-explorers,1,common,1,0,0,0,,none,[5],['Secret'],5.0,holy,"Secret: After your opponent has at least 3 minions and plays another, destroy it."
107813,Sacrificial Imp,1,9.0,warlock,[],[],4,minion,1905,perils-in-paradise,3,rare,3,1,6,0,15.0,demon,"[1, 12]","['Taunt', 'Deathrattle']",,none,"Deathrattle: If it's your turn, summon a 6/6 Imp with Taunt."
163,Sacrificial Pact,1,9.0,warlock,[],[],5,spell,1635,legacy,2,free,0,0,0,0,,none,,[],6.0,shadow,Destroy a friendly Demon. Restore 5 Health to your hero.
67756,Sacrificial Summoner,1,9.0,warlock,[],[],4,minion,1626,fractured-in-alterac-valley,4,epic,3,3,3,0,,none,[8],['Battlecry'],,none,Battlecry: Destroy a friendly minion. Summon a minion from your deck that costs (1) more.
100178,Saddle Up!,1,3.0,hunter,[],[],5,spell,1892,showdown-in-the-badlands,4,epic,3,0,0,0,,none,[12],['Deathrattle'],,none,"Give your minions ""Deathrattle: Summon a random Beast that costs (3) or less."""
61966,Saddlemaster,1,3.0,hunter,[],[],4,minion,1466,madness-at-the-darkmoon-faire,3,rare,3,3,4,0,,none,,[],,none,"After you play a Beast, add a random Beast to your hand."
52288,Safeguard,1,12.0,neutral,[],[],4,minion,1130,rise-of-shadows,1,common,6,4,5,0,17.0,mech,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt Deathrattle: Summon a 0/5 Vault Safe with Taunt.
105570,Safety Expert,1,10.0,warrior,[],[],4,minion,1897,whizbangs-workshop,3,rare,10,8,8,0,17.0,mech,"[12, 53]","['Deathrattle', 'Rush']",,none,Rush. Deathrattle: Shuffle three Bombs into your opponent's deck.
102407,Safety Goggles,1,10.0,warrior,[],[],5,spell,1897,whizbangs-workshop,1,common,2,0,0,0,,none,,[],,none,Gain 6 Armor. Costs (0) if you don't have any Armor.
